goalScored,playerankScore,matchId,playerId,roleCluster,minutesPlayed
0,0.0075,2500894,14862,central MF,90
0,0.0028,2500898,14862,central MF,54
0,0.016,2500913,14862,central MF,67
0,0.0183,2500935,14862,left FW,19
1,0.0155,2500944,14862,central MF,82
0,0.0032,2500952,14862,central MF,19
0,0.0452,2500965,14862,central FW,90
0,0.0182,2500972,14862,central MF,71
0,0.0055,2500983,14862,central MF,76
0,0.05,2500992,14862,left FW,76
1,0.0247,2501012,14862,central MF,90
0,-0.0098,2501017,14862,left FW,29
0,0.0091,2501032,14862,central MF,51
0,0.0009,2501054,14862,left FW,28
0,0.0193,2516762,14863,central MF,90
0,-0.0037,2516767,14863,central MF,64
0,-0.0071,2516775,14863,central MF,60
0,0.002,2516793,14863,right MF,3
0,-0.0032,2516885,14863,central MF,32
0,-0.0039,2516894,14863,central MF,90
0,0.0097,2516907,14863,right CB,90
0,0.0031,2516913,14863,central MF,24
0,0.0188,2516919,14863,central MF,87
0,0.0014,2516933,14863,central MF,90
0,0.0039,2516937,14863,central MF,90
0,-0.0056,2516948,14863,central MF,90
0,0.0013,2516956,14863,central MF,90
0,0.0084,2516968,14863,right CB,82
0,-0.0077,2516975,14863,central MF,59
0,0.0078,2516983,14863,central MF,90
0,0.0059,2516993,14863,central MF,90
0,0.0073,2517002,14863,central MF,90
0,0.0132,2517011,14863,central MF,90
0,-0.0053,2517021,14863,right CB,90
0,0.0096,2517029,14863,central MF,90
0,0.0047,2517044,14863,left CB,90
0,0.0057,2516763,14864,central MF,90
0,-0.019,2516773,14864,central FW,90
0,-0.0246,2516781,14864,left FW,90
0,0.0116,2516789,14864,central MF,90
0,-0.0022,2516800,14864,right FW,37
0,0.0025,2516818,14864,central MF,28
0,0.0016,2516907,14864,central FW,77
0,0.0098,2516980,14864,left FW,65
1,0.0222,2516990,14864,central MF,90
1,0.0097,2516998,14864,central MF,90
0,-0.0015,2517001,14864,central MF,90
1,0.024,2517015,14864,central MF,90
1,0.0136,2517026,14864,central MF,90
0,0.0084,2517032,14864,central FW,90
1,0.0212,2517042,14864,central MF,89
0,-0.0006,2565552,14866,right FW,74
0,0.0065,2565560,14866,central MF,56
0,0.0638,2565585,14866,left FW,90
0,0.002,2565593,14866,left FW,90
0,-0.0,2565600,14866,central MF,65
0,0.0008,2565609,14866,left MF,46
0,0.0133,2565625,14866,central MF,57
0,0.0469,2565636,14866,right MF,82
0,-0.0102,2565641,14866,right FW,79
0,0.0192,2565651,14866,central MF,73
0,0.0025,2565663,14866,central MF,75
0,-0.0018,2565668,14866,right FW,90
0,-0.002,2565686,14866,right MF,62
0,0.0179,2565690,14866,left FW,90
0,-0.0002,2565705,14866,central MF,12
0,-0.0001,2565730,14866,left FW,51
0,0.0007,2565756,14866,left FW,9
0,-0.0014,2565759,14866,right MF,61
0,0.0012,2565773,14866,right MF,61
0,-0.0024,2565794,14866,left MF,16
0,0.0466,2565816,14866,left FW,13
0,0.0031,2565838,14866,central MF-right FW,46
0,0.0137,2565851,14866,left FW,61
0,-0.0032,2565862,14866,left FW,57
0,0.0034,2565880,14866,central MF,58
0,-0.0019,2565897,14866,left FW,10
0,0.001,2565899,14866,central MF,8
0,0.0003,2565910,14866,left FW,10
0,0.0862,2499719,14869,left MF,90
0,0.0104,2499735,14869,left MF,66
0,0.0394,2499749,14869,left MF,90
0,0.0145,2499760,14869,left MF,90
0,0.0069,2499769,14869,left MF,90
0,0.0225,2499780,14869,left MF,90
0,-0.0022,2499798,14869,left MF,90
0,-0.0123,2499800,14869,left MF,90
1,0.0525,2499810,14869,left FW,78
0,-0.0035,2499822,14869,left MF,90
0,-0.0048,2499830,14869,left MF,90
0,-0.0048,2499839,14869,left MF,90
0,0.0463,2499850,14869,left FW,90
0,0.0062,2499860,14869,left MF,76
0,-0.0092,2499875,14869,left FW-left MF,90
0,0.0116,2499911,14869,left MF,90
0,0.0018,2499928,14869,left MF,37
0,0.0027,2499949,14869,left FW,10
0,0.003,2499970,14869,left MF,44
0,-0.0094,2499990,14869,left MF,90
0,-0.0149,2499999,14869,left MF,90
0,0.0013,2500010,14869,left MF,90
0,0.0286,2500022,14869,left MF,90
0,0.0028,2500040,14869,left MF,90
0,0.0046,2500073,14869,left MF,64
1,0.0077,2500080,14869,left MF,90
0,-0.003,2500091,14869,left MF,68
0,0.0054,2499727,14870,right CB,90
0,0.0068,2499733,14870,right CB,90
0,0.0048,2499743,14870,right CB,90
0,0.0047,2499754,14870,right CB,90
0,0.0144,2499763,14870,right CB,90
0,-0.0007,2499773,14870,right CB,90
0,0.0107,2499785,14870,central MF-right CB,90
