name,foot,goal,dist_m,dist_ft,time,match_id,period,team_id,player_id,shot_id,accurate,shot_loc,counter,opportunity,x1,y1,x2,y2,H1,H2,E1,shot_loc_desc,time2,min
A. Finnbogason,left,False,9.881748793735854,32.4121360434536,2534.754198,2057975,2H,7839,37948,259858407,True,gb,False,True,93,33,100,100,2822.499723,3069.3046590000004,,goal low center,5357.2539209999995,89.0
S. Ingason,head/body,False,10.978094418545508,36.008149692829264,2654.267983,2057975,2H,7839,57347,259858431,False,ot,False,False,90,49,100,100,2822.499723,3069.3046590000004,,out high center,5476.7677060000005,91.0
K. Iheanacho,left,False,22.246717561249348,72.96923360089785,2314.49103,2057975,2H,16823,285508,259858449,False,obr,True,True,80,60,0,0,2822.499723,3069.3046590000004,,out low right,5136.990753,85.0
W. Ndidi,right,False,32.924127144846224,107.9911370350956,2601.594682,2057975,2H,16823,265366,259858536,False,,False,False,70,48,0,0,2822.499723,3069.3046590000004,,,5424.094405,90.0
A. Iwobi,left,False,17.236162109065926,56.53461171773623,3067.862539,2057975,2H,16823,230020,259858966,False,,False,False,85,36,0,0,2822.499723,3069.3046590000004,,,5890.362262000001,98.0
N. Tagliafico,left,False,15.709638990441503,51.52761588864813,429.772007,2057976,1H,12274,86722,260554125,False,otl,False,True,87,32,100,100,2829.751086,2963.0735990000003,,out high left,429.772007,7.0
O. Etebo,right,False,22.020069540364766,72.22582809239643,363.689045,2057976,1H,16823,424624,260554126,False,,False,False,80,45,0,0,2829.751086,2963.0735990000003,,,363.689045,6.0
A. Musa,right,False,25.99030439264804,85.24819840788557,504.456922,2057976,1H,16823,101606,260554177,False,otr,False,True,77,33,0,0,2829.751086,2963.0735990000003,,out high right,504.456922,8.0
L. Messi,right,True,8.670356666394987,28.438769865775555,834.9150340000001,2057976,1H,12274,3359,260554315,True,gl,False,True,93,61,100,100,2829.751086,2963.0735990000003,,goal center left,834.9150340000001,13.0
G. Higuaín,right,False,12.09134735627093,39.659619328568645,1600.842189,2057976,1H,12274,3323,260554531,True,gb,False,True,89,48,100,100,2829.751086,2963.0735990000003,,goal low center,1600.842189,26.0
Á. di María,left,False,12.43505882575551,40.78699294847807,2290.19212,2057976,1H,12274,3314,260554772,False,,False,True,90,34,100,100,2829.751086,2963.0735990000003,,,2290.19212,38.0
O. Etebo,right,False,28.641857829102143,93.94529367945502,2460.710927,2057976,1H,16823,424624,260555000,False,olb,False,False,74,57,0,0,2829.751086,2963.0735990000003,,out low left,2460.710927,41.0
L. Balogun,head/body,False,14.380355055508884,47.16756458206914,2826.481313,2057976,1H,16823,16443,260555139,True,gb,False,True,87,55,0,0,2829.751086,2963.0735990000003,,goal low center,2826.481313,47.0
G. Higuaín,left,False,12.157547352982014,39.876755317781004,2096.348459,2057976,2H,12274,3323,260555490,False,otl,False,True,89,46,100,100,2829.751086,2963.0735990000003,,out high left,4926.099545,82.0
W. Ndidi,right,False,28.529544561778405,93.57690616263316,1545.3177669999995,2057976,2H,16823,265366,260555749,False,ot,False,True,74,51,0,0,2829.751086,2963.0735990000003,,out high center,4375.068853,72.0
O. Ighalo,right,False,11.817279932370225,38.76067817817434,1791.730109,2057976,2H,16823,5295,260555793,False,ol,False,True,90,62,0,0,2829.751086,2963.0735990000003,,out center left,4621.481195,77.0
O. Ighalo,right,False,8.569636412940751,28.108407434445663,2265.597186,2057976,2H,16823,5295,260555848,True,gb,False,True,95,32,0,0,2829.751086,2963.0735990000003,,goal low center,5095.348272,84.0
M. Kovačić,right,False,19.803713519438723,64.956180343759,1136.373362,2057977,1H,9598,69404,260552168,False,,False,False,82,54,100,100,2830.767894,2943.32392,,,1136.373362,18.0
I. Perišić,left,False,24.16332576700691,79.25570851578266,2180.296567,2057977,1H,9598,14812,260552499,False,obr,False,False,78,53,100,100,2830.767894,2943.32392,,out low right,2180.296567,36.0
M. Pjaca,right,False,28.611483185776997,93.84566484934855,2344.062434,2057977,1H,9598,135810,260552572,False,,True,False,74,56,100,100,2830.767894,2943.32392,,,2344.062434,39.0
L. Modrić,right,False,28.76071011101777,94.33512916413828,2457.515781,2057977,1H,9598,8287,260552625,False,olb,False,False,74,60,100,100,2830.767894,2943.32392,,out low left,2457.515781,40.0
H. Magnússon,head/body,False,11.355450673575225,37.24587820932673,1669.9983160000002,2057977,1H,7839,135207,260552655,False,olb,False,True,90,42,0,0,2830.767894,2943.32392,,out low left,1669.9983160000002,27.0
B. Bjarnason,right,False,16.603662073470417,54.460011600982966,2012.305211,2057977,1H,7839,38084,260552740,False,,False,True,85,44,0,0,2830.767894,2943.32392,,,2012.305211,33.0
A. Finnbogason,right,False,17.691830806618064,58.02920504570725,2390.433424,2057977,1H,7839,37948,260552828,False,obr,False,True,84,56,0,0,2830.767894,2943.32392,,out low right,2390.433424,39.0
E. Hallfreðsson,left,False,34.03089378494929,111.62133161463368,2613.917353,2057977,1H,7839,21314,260552934,False,otr,False,False,69,47,0,0,2830.767894,2943.32392,,out high right,2613.917353,43.0
M. Badelj,right,False,26.696061073499212,87.56308032107741,355.75493499999993,2057977,2H,9598,69400,260552962,False,,False,True,76,62,100,100,2830.767894,2943.32392,,,3186.522829,53.0
B. Bjarnason,right,False,12.09134735627093,39.659619328568645,2703.420491,2057977,1H,7839,38084,260552975,True,gb,False,True,89,52,0,0,2830.767894,2943.32392,,goal low center,2703.420491,45.0
M. Badelj,right,True,10.996357408251153,36.06805229906378,452.4126980000001,2057977,2H,9598,69400,260552991,True,gtl,False,True,90,48,100,100,2830.767894,2943.32392,,goal high left,3283.180592,54.0
A. Gunnarsson,right,False,17.013624000782432,55.80468672256637,2803.97381,2057977,1H,7839,77521,260553024,True,gtl,False,True,86,70,0,0,2830.767894,2943.32392,,goal high left,2803.97381,46.0
A. Kramarić,left,False,29.76854970199254,97.64084302253553,1260.1187739999996,2057977,2H,9598,69411,260553197,False,,False,False,73,42,100,100,2830.767894,2943.32392,,,4090.8866679999996,68.0
S. Ingason,head/body,False,12.074740647421791,39.60514932354347,563.598626,2057977,2H,7839,57347,260553273,True,gt,False,True,89,49,0,0,2830.767894,2943.32392,,goal high center,3394.36652,56.0
S. Ingason,head/body,False,9.982587041443717,32.74288549593539,619.7552350000001,2057977,2H,7839,57347,260553282,False,ptr,False,True,91,54,0,0,2830.767894,2943.32392,,post high right,3450.523129,57.0
J. Guðmunds­son,left,False,22.910294809320987,75.14576697457284,665.463217,2057977,2H,7839,93,260553294,False,,False,False,80,68,0,0,2830.767894,2943.32392,,,3496.231111,58.0
A. Kramarić,right,False,13.76737554955555,45.1569918025422,2587.52621,2057977,2H,9598,69411,260553497,False,olb,False,True,88,39,100,100,2830.767894,2943.32392,,out low left,5418.2941040000005,90.0
I. Perišić,left,True,13.186887767779023,43.25299187831519,2683.634591,2057977,2H,9598,14812,260553525,True,gr,False,True,90,30,100,100,2830.767894,2943.32392,,goal center right,5514.4024850000005,91.0
G. Sigurðsson,right,False,15.59442692767195,51.149720322764,1208.928508,2057977,2H,7839,77558,260553532,False,otr,False,True,89,77,0,0,2830.767894,2943.32392,,out high right,4039.696402,67.0
I. Rakitić,right,False,23.04410272721635,75.58465694526963,2770.132642,2057977,2H,9598,3476,260553541,False,olb,True,True,79,51,100,100,2830.767894,2943.32392,,out low left,5600.900536,93.0
B. Bjarnason,left,False,10.115879418518194,33.180084492739674,1623.1883550000002,2057977,2H,7839,38084,260553625,False,olb,True,True,93,32,0,0,2830.767894,2943.32392,,out low left,4453.956249000001,74.0
J. Guðmunds­son,left,False,29.27701508163016,96.02860946774692,1861.885839,2057977,2H,7839,93,260553663,True,gc,False,True,74,68,0,0,2830.767894,2943.32392,,goal center,4692.653733,78.0
A. Traustason,right,False,6.9395867031113605,22.76184438620526,2895.571729,2057977,2H,7839,57480,260553791,False,olb,False,True,98,32,0,0,2830.767894,2943.32392,,out low left,5726.339623,95.0
A. Gunnarsson,head/body,False,11.68637345640212,38.33130493699895,2918.754239,2057977,2H,7839,77521,260553794,False,,False,True,90,39,0,0,2830.767894,2943.32392,,,5749.522133,95.0
B. Bjarnason,right,False,17.55900965608539,57.59355167196008,2014.378718,2057977,1H,7839,38084,260558094,False,,False,True,84,51,0,0,2830.767894,2943.32392,,,2014.378718,33.0
B. Džemaili,right,False,13.247432127019938,43.451577376625394,176.811783,2057978,1H,6697,21169,258973083,False,otr,False,True,88,54,100,100,2840.33561,3062.017524,,out high right,176.811783,2.0
Paulinho,left,False,4.754565385237646,15.594974463579478,656.901792,2057978,1H,6380,40550,258973186,False,obr,False,True,96,45,0,0,2840.33561,3062.017524,,out low right,656.901792,10.0
Philippe Coutinho,right,True,26.174941889572555,85.85380939779797,1147.300766,2057978,1H,6380,3802,258973361,True,gtr,False,True,77,31,0,0,2840.33561,3062.017524,,goal high right,1147.300766,19.0
S. Zuber,right,False,14.720616876000815,48.28362335328267,2357.368787,2057978,1H,6697,49997,258973847,False,,False,False,88,32,100,100,2840.33561,3062.017524,,,2357.368787,39.0
Thiago Silva,head/body,False,9.143366000685962,29.990240482249952,2769.892877,2057978,1H,6380,20394,258973937,False,ot,False,True,92,43,0,0,2840.33561,3062.017524,,out high center,2769.892877,46.0
B. Džemaili,right,False,31.83771334443634,104.4276997697512,32.03264799999988,2057978,2H,6697,21169,258974001,False,or,False,True,71,53,100,100,2840.33561,3062.017524,,out center right,2872.368258,47.0
S. Zuber,head/body,True,3.3118580317549844,10.862894344156349,272.0734000000002,2057978,2H,6697,49997,258974094,True,gt,False,True,97,51,100,100,2840.33561,3062.017524,,goal high center,3112.4090100000003,51.0
Philippe Coutinho,right,False,27.973270081677974,91.75232586790375,713.7139630000001,2057978,2H,6380,3802,258974197,False,,False,False,75,35,0,0,2840.33561,3062.017524,,,3554.0495730000002,59.0
Philippe Coutinho,right,False,16.712170681572157,54.81591983555667,715.0585489999999,2057978,2H,6380,3802,258974199,False,,False,False,86,32,0,0,2840.33561,3062.017524,,,3555.394159,59.0
Neymar,right,False,11.390983022658755,37.36242431432071,722.825961,2057978,2H,6380,40810,258974208,False,,False,True,93,27,0,0,2840.33561,3062.017524,,,3563.161571,59.0
Casemiro,right,False,31.85241595923298,104.47592434628417,839.5358540000002,2057978,2H,6380,40756,258974244,False,otr,False,False,71,46,0,0,2840.33561,3062.017524,,out high right,3679.8714640000003,61.0
Fernandinho,right,False,28.809506771246532,94.49518220968862,1242.0679570000002,2057978,2H,6380,105339,258974378,False,,False,False,74,61,0,0,2840.33561,3062.017524,,,4082.4035670000003,68.0
Willian,right,False,23.96329212963027,78.59959818518728,1263.4229800000005,2057978,2H,6380,105333,258974384,False,,False,False,79,68,0,0,2840.33561,3062.017524,,,4103.75859,68.0
Willian,left,False,25.02008846527126,82.06589016608973,1274.6234210000002,2057978,2H,6380,105333,258974388,False,otl,False,False,78,68,0,0,2840.33561,3062.017524,,out high left,4114.959031,68.0
Philippe Coutinho,right,False,11.455147404660494,37.57288348728642,1444.230939,2057978,2H,6380,3802,258974444,False,obr,False,True,90,41,0,0,2840.33561,3062.017524,,out low right,4284.566549,71.0
B. Džemaili,left,False,40.23904473521334,131.98406673149975,1629.4325790000005,2057978,2H,6697,21169,258974460,True,gb,False,True,64,71,100,100,2840.33561,3062.017524,,goal low center,4469.768189,74.0
Fernandinho,right,False,30.51416556879772,100.08646306565652,1864.634006,2057978,2H,6380,105339,258974555,False,otl,False,False,73,70,0,0,2840.33561,3062.017524,,out high left,4704.969616,78.0
Neymar,right,False,28.86285607558614,94.67016792792253,1925.309158,2057978,2H,6380,40810,258974583,True,gl,False,True,74,38,0,0,2840.33561,3062.017524,,goal center left,4765.644768,79.0
Roberto Firmino,right,False,9.572387257236306,31.39743020373508,2172.6396130000003,2057978,2H,6380,15808,258974663,False,ot,False,True,94,69,0,0,2840.33561,3062.017524,,out high center,5012.975223,83.0
X. Shaqiri,left,False,29.640298616748108,97.22017946293379,2609.672622,2057978,2H,6697,49872,258974745,False,otl,False,False,74,72,100,100,2840.33561,3062.017524,,out high left,5450.008232,90.0
Neymar,head/body,False,13.257621494917556,43.48499850332958,2541.9908589999995,2057978,2H,6380,40810,258974796,True,gc,False,True,89,35,0,0,2840.33561,3062.017524,,goal center,5382.326469,89.0
Roberto Firmino,head/body,False,9.982587041443717,32.74288549593539,2682.954494,2057978,2H,6380,15808,258974840,True,gc,False,True,91,46,0,0,2840.33561,3062.017524,,goal center,5523.290104,92.0
João Miranda,right,False,14.63850754081508,48.01430473387346,2743.011875,2057978,2H,6380,3431,258974857,False,olb,False,True,87,41,0,0,2840.33561,3062.017524,,out low left,5583.347485,93.0
Renato Augusto,left,False,10.161977268720886,33.3312854414045,3033.687006,2057978,2H,6380,14785,258974895,False,,False,True,92,36,0,0,2840.33561,3062.017524,,,5874.022616,97.0
A. Mitrović,head/body,False,17.589457200337364,57.69341961710655,60.074854000000016,2057979,1H,17322,128214,258927111,False,,False,True,84,47,100,100,2825.343656,3151.34105,,,60.074854000000016,1.0
M. Ureña,right,False,6.593618613667309,21.627069052828773,101.073648,2057979,1H,16871,101796,258927146,True,gbr,False,True,98,67,0,0,2825.343656,3151.34105,,goal low right,101.073648,1.0
G. González,head/body,False,12.09134735627093,39.659619328568645,145.71414399999998,2057979,1H,16871,125286,258927163,True,gc,False,True,89,52,0,0,2825.343656,3151.34105,,goal center,145.71414399999998,2.0
A. Kolarov,left,False,29.54319983092556,96.90169544543583,408.712981,2057979,1H,17322,8306,258927221,False,obr,False,False,75,20,100,100,2825.343656,3151.34105,,out low right,408.712981,6.0
A. Mitrović,right,False,14.820149308374054,48.61008973146689,758.328213,2057979,1H,17322,128214,258927312,False,,False,False,87,61,100,100,2825.343656,3151.34105,,,758.328213,12.0
M. Ureña,left,False,28.536577091340156,93.59997285959571,2304.162944,2057979,1H,16871,101796,258927796,False,otl,False,True,74,52,0,0,2825.343656,3151.34105,,out high left,2304.162944,38.0
F. Calvo,right,False,24.754015707001965,81.19317151896644,2499.320988,2057979,1H,16871,125512,258927869,False,olb,False,True,78,35,0,0,2825.343656,3151.34105,,out low left,2499.320988,41.0
A. Mitrović,head/body,False,9.881571135325597,32.411553323867956,534.6192769999998,2057979,2H,17322,128214,258928189,False,olb,False,True,91,49,100,100,2825.343656,3151.34105,,out low left,3359.962933,55.0
S. Milinković-Savić,head/body,False,10.662936537488163,34.974431842961174,1241.1939249999996,2057979,2H,17322,265865,258928400,False,olb,False,True,91,61,100,100,2825.343656,3151.34105,,out low left,4066.5375809999996,67.0
S. Milinković-Savić,right,False,24.141170800574276,79.18304022588362,1798.2410609999995,2057979,2H,17322,265865,258928571,False,otr,False,False,78,51,100,100,2825.343656,3151.34105,,out high right,4623.584717,77.0
N. Matić,left,False,19.834087494071916,65.05580698055589,1871.058634,2057979,2H,17322,70122,258928610,False,,False,False,82,45,100,100,2825.343656,3151.34105,,,4696.40229,78.0
J. Campbell,left,False,18.286732001371924,59.980480964499904,2005.185589,2057979,2H,16871,26038,258928635,False,,False,False,84,64,0,0,2825.343656,3151.34105,,,4830.529245,80.0
C. Borges,right,False,22.020069540364766,72.22582809239643,2010.779395,2057979,2H,16871,51004,258928638,False,,False,False,80,55,0,0,2825.343656,3151.34105,,,4836.1230510000005,80.0
C. Gamboa,right,False,37.34959744900205,122.5066796327267,2741.034997,2057979,2H,16871,55977,258928830,True,gb,False,True,66,45,0,0,2825.343656,3151.34105,,goal low center,5566.378653,92.0
Ó. Duarte,head/body,False,13.926868427701184,45.68012844285988,2837.268478,2057979,2H,16871,125250,258928863,False,,False,False,89,31,0,0,2825.343656,3151.34105,,,5662.612134,94.0
F. Kostić,left,False,19.904876320201037,65.2879943302594,2686.236099,2057979,2H,17322,127796,258928875,False,ot,False,True,83,31,100,100,2825.343656,3151.34105,,out high center,5511.579755000001,91.0
B. Ruiz,left,False,14.560623645984396,47.75884555882882,2977.413433,2057979,2H,16871,11155,258928892,False,,False,False,87,58,0,0,2825.343656,3151.34105,,,5802.757089000001,96.0
G. González,head/body,False,8.846008430925215,29.014907653434705,679.609221,2057979,1H,16871,125286,258987546,False,ot,False,True,93,62,0,0,2825.343656,3151.34105,,out high center,679.609221,11.0
A. Mitrović,right,False,10.978094418545508,36.008149692829264,287.3563210000002,2057979,2H,17322,128214,258987551,True,gb,False,True,90,49,100,100,2825.343656,3151.34105,,goal low center,3112.699977,51.0
Philippe Coutinho,right,False,23.389814834720262,76.71859265788245,176.84753,2057980,1H,6380,3802,259861150,False,otl,False,True,79,61,0,0,2763.860315,3183.959909,,out high left,176.84753,2.0
C. Gamboa,right,False,33.800251131648416,110.86482371180679,370.115623,2057980,1H,16871,55977,259861231,False,otr,False,False,70,71,100,100,2763.860315,3183.959909,,out high right,370.115623,6.0
C. Borges,right,False,13.186704713839617,43.25239146139394,743.478447,2057980,1H,16871,51004,259861350,False,olb,False,True,88,52,100,100,2763.860315,3183.959909,,out low left,743.478447,12.0
