name,team,min,shot,goal,goal_allowed,assist,player_id,match_id,date,pass,pass_accurate,tackle,accel,counter,opportunity,keypass,own_goal,interception,smart,clearance,cross,air_duel,air_duel_won,gk_leave_line,gk_save_attempt,throw,corner,pos,side,player_rank,started
M. Murillo,Panama,90.0,0,0,0,0,361498,2057993,20180624,34,27,0,0,0,0,1,0,2,0,0,2,2,1,0,0,8,0,DEF,right,-0.0076,True
J. Rodriguez,Panama,90.0,1,0,0,0,401861,2057993,20180624,36,32,0,2,0,0,0,0,1,0,0,3,2,0,0,0,0,1,MID,left,0.0015,True
D. Mertens,Belgium,4.0,1,0,0,0,122,2057994,20180628,4,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,FWD,central,0.014,False
N. Chadli,Belgium,90.0,0,0,0,0,261,2057994,20180628,49,42,0,1,2,0,0,0,4,0,0,1,5,3,0,0,2,0,MID,right,0.0003,True
T. Courtois,Belgium,,0,0,0,0,3429,2057994,20180628,28,26,0,0,0,0,0,0,5,0,1,0,2,2,5,0,0,0,GKP,,,True
T. Vermaelen,Belgium,75.0,0,0,0,0,7860,2057994,20180628,52,47,0,0,0,0,0,0,2,0,2,0,3,1,0,0,3,0,DEF,left,0.0073,True
G. Cahill,England,90.0,0,0,0,0,7887,2057994,20180628,42,41,0,0,0,0,0,0,3,0,1,0,4,3,0,0,0,0,DEF,left,0.0096,True
P. Jones,England,90.0,0,0,0,0,7918,2057994,20180628,69,64,0,0,1,0,0,0,3,0,1,1,6,3,0,0,0,0,DEF,right,0.0061,True
D. Welbeck,England,,1,0,0,0,7945,2057994,20180628,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FWD,,,False
D. Boyata,Belgium,90.0,0,0,0,0,8034,2057994,20180628,70,69,0,0,0,0,0,0,8,0,10,0,4,2,0,0,0,0,DEF,left,0.0218,True
M. Fellaini,Belgium,90.0,2,0,0,0,8249,2057994,20180628,30,26,1,1,1,2,0,0,3,0,1,1,8,4,0,0,0,0,MID,left,0.0015,True
D. Rose,England,90.0,0,0,0,0,8292,2057994,20180628,30,23,1,0,2,0,0,0,2,0,1,3,2,0,0,0,14,0,DEF,left,-0.0078,True
V. Kompany,Belgium,15.0,0,0,0,0,8307,2057994,20180628,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,right,0.0028,False
F. Delph,England,90.0,2,0,0,0,8464,2057994,20180628,39,32,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,MID,central,-0.0022,True
H. Maguire,England,44.0,0,0,0,0,8653,2057994,20180628,31,28,0,1,0,0,0,0,3,0,0,1,1,1,0,0,0,0,DEF,left,0.0031,False
J. Stones,England,46.0,0,0,0,0,9380,2057994,20180628,25,24,0,0,0,0,0,0,4,0,1,0,2,1,0,0,0,0,DEF,left,0.0029,True
J. Pickford,England,,0,0,1,0,10131,2057994,20180628,28,23,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,GKP,,,True
M. Dembélé,Belgium,90.0,0,0,0,0,11152,2057994,20180628,64,63,1,0,0,0,0,0,4,0,1,0,2,0,0,0,0,0,MID,central,0.0092,True
J. Vardy,England,90.0,1,0,0,0,12829,2057994,20180628,10,7,2,0,1,1,1,0,3,0,0,1,6,2,0,0,0,0,FWD,central,0.0052,True
T. Hazard,Belgium,90.0,3,0,0,0,25622,2057994,20180628,47,38,1,2,5,0,2,0,6,0,2,0,2,1,0,0,5,2,FWD,left,0.0136,True
M. Batshuayi,Belgium,90.0,1,0,0,0,38093,2057994,20180628,18,13,1,0,1,1,0,0,1,0,0,1,6,2,0,0,0,0,FWD,central,-0.0052,True
L. Dendoncker,Belgium,90.0,0,0,0,0,134702,2057994,20180628,66,60,0,1,0,0,0,0,4,0,2,0,0,0,0,0,0,0,MID,right,0.0022,True
E. Dier,England,90.0,0,0,0,0,210044,2057994,20180628,58,54,0,0,0,0,1,0,2,0,2,0,3,1,0,0,0,0,MID,central,0.0073,True
R. Loftus-Cheek,England,90.0,1,0,0,0,235555,2057994,20180628,37,29,0,2,1,1,0,0,0,0,0,3,4,2,0,0,0,0,MID,right,0.0018,True
A. Januzaj,Belgium,86.0,4,1,0,0,261127,2057994,20180628,18,13,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,MID,right,0.0058,True
Y. Tielemans,Belgium,90.0,2,0,0,1,263802,2057994,20180628,60,52,2,1,3,1,0,0,0,0,0,1,1,1,0,0,0,0,MID,central,0.0514,True
T. Alexander-Arnold,England,79.0,0,0,0,0,346101,2057994,20180628,48,42,0,1,0,0,3,0,5,0,2,3,3,3,0,0,5,5,DEF,right,-0.0316,True
M. Rashford,England,90.0,3,0,0,0,397178,2057994,20180628,33,25,1,0,3,3,0,0,2,0,0,2,1,1,0,0,0,2,FWD,central,-0.0032,True
W. Khazri,Tunisia,89.0,5,1,0,1,25776,2057995,20180628,29,28,0,0,5,5,1,0,0,0,0,4,2,0,0,0,0,3,MID,central,0.0714,True
N. Sliti,Tunisia,77.0,3,0,0,0,26100,2057995,20180628,27,20,0,2,3,2,0,0,2,0,0,3,1,1,0,0,0,0,MID,central,0.0115,True
A. Badri,Tunisia,44.0,0,0,0,0,28094,2057995,20180628,17,17,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,FWD,left,-0.0053,False
G. Gómez,Panama,90.0,1,0,0,0,59083,2057995,20180628,35,28,0,0,0,1,0,0,4,0,1,0,4,2,0,0,0,0,MID,central,0.0074,True
A. Godoy,Panama,90.0,1,0,0,0,86414,2057995,20180628,23,21,1,1,0,1,0,0,1,0,0,0,6,2,0,0,0,0,MID,central,0.0062,True
R. Torres,Panama,56.0,1,0,0,0,91263,2057995,20180628,14,11,0,0,0,0,0,0,7,0,5,0,1,1,0,0,0,0,DEF,right,0.0087,True
L. Tejada,Panama,34.0,0,0,0,0,114864,2057995,20180628,10,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,FWD,central,-0.0102,False
H. Cummings,Panama,44.0,0,0,0,0,116293,2057995,20180628,16,11,0,0,0,0,0,0,2,0,1,0,3,2,0,0,0,0,DEF,right,0.0032,False
G. Torres,Panama,46.0,0,0,0,0,116997,2057995,20180628,5,5,0,0,0,0,0,0,1,0,0,0,10,2,0,0,0,0,FWD,central,-0.0012,True
O. Haddadi,Tunisia,90.0,0,0,0,1,120717,2057995,20180628,27,25,0,1,5,0,2,0,3,0,3,5,2,1,0,0,7,1,DEF,left,0.0457,True
F. Sassi,Tunisia,46.0,1,0,0,0,120853,2057995,20180628,55,48,1,0,0,0,1,0,1,0,2,0,2,0,0,0,1,0,MID,central,-0.0121,True
R. Bedoui,Tunisia,90.0,1,0,0,0,120900,2057995,20180628,74,67,0,0,0,1,0,0,1,0,0,0,10,7,0,0,0,0,DEF,right,0.0274,True
J. Penedo,Panama,,0,0,2,0,125774,2057995,20180628,10,10,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,GKP,,,True
A. Machado,Panama,90.0,0,0,0,0,125848,2057995,20180628,27,19,1,0,0,0,0,0,3,0,2,0,2,0,0,0,8,0,DEF,right,0.002,True
A. Arroyo,Panama,,0,0,0,0,131602,2057995,20180628,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,FWD,,,False
L. Ovalle,Panama,90.0,0,0,0,0,131862,2057995,20180628,28,19,1,0,1,0,0,0,4,0,2,1,3,3,0,0,11,0,DEF,left,0.0037,True
F. Ben Youssef,Tunisia,90.0,4,1,0,0,209354,2057995,20180628,34,28,0,1,5,5,0,0,3,0,2,2,3,1,0,0,0,0,FWD,right,0.0278,True
Y. Bárcenas,Panama,90.0,1,0,0,0,241077,2057995,20180628,26,22,1,1,0,2,0,0,2,0,0,1,4,1,0,0,0,0,MID,central,0.0269,True
E. Skhiri,Tunisia,90.0,0,0,0,0,246946,2057995,20180628,74,68,1,0,3,0,0,0,4,0,1,0,6,3,0,0,0,0,MID,central,0.0089,True
F. Escobar,Panama,90.0,0,0,0,0,273683,2057995,20180628,21,16,0,0,0,0,0,0,6,0,2,0,2,0,0,0,0,0,DEF,left,0.0048,True
H. Nagguez,Tunisia,90.0,0,0,0,0,293080,2057995,20180628,45,37,0,0,0,1,0,0,1,0,0,5,6,3,0,0,7,0,DEF,right,0.0022,True
A. Khalil,Tunisia,13.0,0,0,0,0,293128,2057995,20180628,5,5,0,0,0,0,0,0,2,0,0,0,4,3,0,0,0,0,MID,left,0.0019,False
Y. Meriah,Tunisia,90.0,0,0,0,0,331763,2057995,20180628,96,88,0,0,0,0,0,1,5,0,0,0,6,4,0,0,2,0,DEF,left,0.0126,True
G. Chaalali,Tunisia,90.0,1,0,0,0,354043,2057995,20180628,75,63,2,1,8,0,1,0,4,0,0,2,1,1,0,0,0,2,MID,central,-0.0014,True
J. Rodriguez,Panama,90.0,2,0,0,0,401861,2057995,20180628,19,13,0,0,2,2,0,0,5,0,0,1,1,1,0,0,0,0,MID,central,0.0107,True
B. Srarfi,Tunisia,,0,0,0,0,408827,2057995,20180628,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,MID,,,False
W. Szczęsny,Poland,,0,0,2,0,7849,2057996,20180619,14,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,GKP,,,True
Ł. Piszczek,Poland,83.0,1,0,0,0,14798,2057996,20180619,42,30,0,2,0,1,1,0,5,0,3,4,3,2,0,0,7,0,DEF,right,-0.0033,True
J. Błaszczykowski,Poland,46.0,0,0,0,0,14804,2057996,20180619,9,7,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,MID,right,-0.0029,True
R. Lewandowski,Poland,90.0,1,0,0,0,14817,2057996,20180619,17,16,0,0,1,1,0,0,0,0,0,0,7,1,0,0,0,0,FWD,central,0.0079,True
M. Diouf,Senegal,62.0,0,0,0,0,15054,2057996,20180619,5,3,0,0,1,1,0,0,0,0,0,0,9,3,0,0,0,0,FWD,central,0.0012,True
I. Gueye,Senegal,90.0,2,0,0,0,25706,2057996,20180619,51,44,0,0,1,1,0,0,5,0,0,0,2,2,0,0,1,0,MID,central,-0.0095,True
K. Koulibaly,Senegal,90.0,0,0,0,0,25726,2057996,20180619,34,26,1,0,1,0,0,0,3,0,2,0,5,5,0,0,0,0,DEF,left,0.0034,True
S. Mané,Senegal,90.0,1,0,0,0,25747,2057996,20180619,36,30,0,1,3,2,0,0,6,0,0,0,2,0,0,0,1,1,FWD,left,-0.0043,True
M. Niang,Senegal,75.0,2,1,0,0,25898,2057996,20180619,34,25,1,1,3,2,1,0,2,0,1,3,3,0,0,0,0,2,FWD,left,0.0014,True
S. Sané,Senegal,90.0,1,0,0,0,26115,2057996,20180619,33,29,1,0,1,1,0,0,8,0,4,0,6,5,0,0,0,0,DEF,right,-0.0043,True
C. N'Doye,Senegal,28.0,0,0,0,0,27412,2057996,20180619,10,6,1,0,0,0,1,0,3,0,0,0,3,1,0,0,0,0,MID,central,0.0003,False
Y. Sabaly,Senegal,90.0,0,0,0,0,28529,2057996,20180619,43,39,0,2,1,0,2,0,4,0,1,1,4,0,0,0,7,0,DEF,left,0.0138,True
A. N'Diaye,Senegal,87.0,0,0,0,0,32793,2057996,20180619,28,22,0,0,2,0,0,0,3,0,2,0,2,1,0,0,0,0,MID,central,0.0035,True
K. Grosicki,Poland,90.0,2,0,0,1,33032,2057996,20180619,22,15,0,1,0,1,0,0,3,0,0,1,1,1,0,0,1,1,MID,central,-0.0165,True
C. Kouyaté,Senegal,,0,0,0,0,37725,2057996,20180619,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MID,,,False
M. Konaté,Senegal,,1,0,0,0,97582,2057996,20180619,4,4,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,FWD,,,False
M. Rybus,Poland,90.0,1,0,0,0,99391,2057996,20180619,32,30,2,0,0,1,1,0,5,0,3,3,2,0,0,0,5,0,DEF,left,0.0115,True
A. Milik,Poland,73.0,1,0,0,0,99452,2057996,20180619,23,14,1,0,0,1,0,0,1,0,0,1,6,0,0,0,0,1,FWD,central,-0.0063,True
T. Cionek,Poland,90.0,0,0,0,0,99661,2057996,20180619,69,65,2,1,0,0,0,1,3,0,3,0,7,4,0,0,2,0,DEF,right,0.0167,True
B. Bereszyński,Poland,,0,0,0,0,99833,2057996,20180619,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,DEF,,,False
P. Zieliński,Poland,90.0,0,0,0,0,99902,2057996,20180619,79,65,1,0,0,0,1,0,1,0,0,2,0,0,0,0,1,1,MID,central,-0.0073,True
K. N'Diaye,Senegal,,0,0,1,0,133897,2057996,20180619,11,7,0,0,0,0,0,0,1,0,1,0,2,2,3,3,0,0,GKP,,,True
J. Bednarek,Poland,44.0,0,0,0,0,240032,2057996,20180619,40,39,1,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,DEF,right,0.0094,False
D. Kownacki,Poland,17.0,2,0,0,0,240042,2057996,20180619,5,4,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,FWD,central,0.0155,False
M. Wagué,Senegal,90.0,0,0,0,0,375348,2057996,20180619,33,27,1,0,1,0,0,0,5,0,1,3,1,1,0,0,6,0,DEF,right,-0.0054,True
I. Sarr,Senegal,90.0,0,0,0,0,448079,2057996,20180619,26,20,0,4,3,0,0,0,2,0,0,4,1,1,0,0,0,0,MID,right,0.01,True
M. Yoshida,Japan,90.0,1,0,0,0,703,2057997,20180619,93,84,1,0,1,1,0,0,3,0,2,0,6,5,0,0,0,0,DEF,right,0.0097,True
R. Falcao,Colombia,90.0,2,0,0,0,3450,2057997,20180619,21,19,1,0,2,2,0,0,1,0,1,0,8,2,0,0,0,0,FWD,central,0.028,True
S. Okazaki,Japan,,0,0,0,0,14763,2057997,20180619,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FWD,,,False
S. Kagawa,Japan,70.0,1,1,0,0,14816,2057997,20180619,40,35,0,0,4,1,2,0,1,0,0,0,0,0,0,0,0,0,MID,central,0.0159,True
T. Inui,Japan,90.0,3,0,0,0,14836,2057997,20180619,30,24,0,0,1,2,0,0,6,0,0,1,3,0,0,0,1,1,MID,left,0.0072,True
M. Hasebe,Japan,90.0,0,0,0,0,14929,2057997,20180619,76,69,0,0,0,0,0,0,8,0,1,0,4,0,0,0,0,0,MID,central,0.0026,True
Y. Nagatomo,Japan,90.0,0,0,0,0,20517,2057997,20180619,45,40,1,0,0,0,0,0,3,0,4,2,4,3,0,0,5,0,DEF,left,0.0018,True
J. Cuadrado,Colombia,31.0,1,0,0,0,20751,2057997,20180619,11,9,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,MID,right,0.0011,True
D. Ospina,Colombia,,0,0,2,0,25662,2057997,20180619,17,12,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,GKP,,,True
C. Sánchez,Colombia,,0,0,0,0,26518,2057997,20180619,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MID,,,True
C. Bacca,Colombia,20.0,1,0,0,0,37831,2057997,20180619,8,6,0,0,1,0,0,0,1,0,0,1,3,2,0,0,0,0,FWD,central,-0.0007,False
E. Kawashima,Japan,,0,0,1,0,37896,2057997,20180619,15,15,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,GKP,,,True
J. Rodríguez,Colombia,31.0,1,0,0,0,70096,2057997,20180619,16,12,1,0,0,1,0,0,0,0,0,0,3,1,0,0,3,2,MID,central,-0.0112,False
S. Arias,Colombia,90.0,0,0,0,0,70136,2057997,20180619,37,27,0,3,0,0,0,0,7,0,0,3,5,3,0,0,12,0,DEF,right,0.0039,True
O. Murillo,Colombia,90.0,1,0,0,0,91002,2057997,20180619,41,35,0,0,0,0,0,0,5,0,5,0,9,6,0,0,0,0,DEF,left,0.0162,True
J. Quintero,Colombia,59.0,1,1,0,0,91019,2057997,20180619,24,19,1,1,0,1,2,0,1,0,0,0,0,0,0,0,1,1,MID,central,-0.0127,True
J. Mojica,Colombia,90.0,0,0,0,0,91702,2057997,20180619,53,44,3,0,0,0,0,0,6,0,1,4,2,0,0,0,15,0,DEF,left,-0.0058,True
G. Haraguchi,Japan,90.0,0,0,0,0,94650,2057997,20180619,36,32,2,1,1,0,0,0,5,0,1,0,1,0,0,0,1,0,MID,right,0.003,True
H. Sakai,Japan,90.0,2,0,0,0,94695,2057997,20180619,46,37,0,1,0,2,0,0,3,0,2,4,3,1,0,0,8,0,DEF,right,-0.0057,True
G. Shōji,Japan,90.0,0,0,0,0,94814,2057997,20180619,71,68,0,0,0,0,0,0,3,0,4,0,4,3,0,0,0,0,DEF,left,0.0179,True
G. Shibasaki,Japan,80.0,0,0,0,0,94828,2057997,20180619,68,60,1,1,3,0,2,0,6,0,1,2,0,0,0,0,0,4,MID,central,-0.0109,True
Y. Ōsako,Japan,85.0,5,1,0,0,94831,2057997,20180619,17,13,0,0,1,4,2,0,3,0,0,2,5,4,0,0,0,0,FWD,central,0.048,True
H. Yamaguchi,Japan,10.0,0,0,0,0,95010,2057997,20180619,14,12,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,MID,right,-0.0003,False
K. Honda,Japan,20.0,1,0,0,1,101592,2057997,20180619,20,18,0,1,0,1,0,0,0,0,0,0,4,2,0,0,0,1,MID,right,0.0115,False
W. Barrios,Colombia,59.0,0,0,0,0,246928,2057997,20180619,26,21,3,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,MID,right,-0.0047,False
J. Lerma,Colombia,90.0,0,0,0,0,255738,2057997,20180619,43,38,1,1,0,0,1,0,4,0,2,0,2,1,0,0,0,0,MID,central,0.022,True
D. Sánchez,Colombia,90.0,0,0,0,0,257762,2057997,20180619,36,30,0,0,2,0,0,0,6,0,4,0,5,2,0,0,1,0,DEF,right,0.004,True
R. Falcao,Colombia,78.0,2,1,0,0,3450,2057998,20180624,25,19,0,0,1,2,0,0,2,0,2,1,19,4,0,0,0,0,FWD,central,0.009,True
A. Aguilar,Colombia,32.0,0,0,0,0,4814,2057998,20180624,12,8,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,MID,central,-0.0046,True
W. Szczęsny,Poland,,0,0,3,0,7849,2057998,20180624,19,16,0,0,0,0,0,0,2,0,0,0,1,1,2,0,0,0,GKP,,,True
Ł. Piszczek,Poland,90.0,0,0,0,0,14798,2057998,20180624,48,37,1,0,0,0,0,0,6,0,4,1,6,5,0,0,9,0,DEF,right,0.0105,True
R. Lewandowski,Poland,90.0,4,0,0,0,14817,2057998,20180624,28,21,0,1,1,4,0,0,4,0,1,1,15,6,0,0,0,0,FWD,central,0.0351,True
J. Cuadrado,Colombia,90.0,3,1,0,0,20751,2057998,20180624,60,51,1,3,3,1,1,0,5,0,3,8,4,0,0,0,0,0,MID,right,0.0199,True
K. Glik,Poland,10.0,0,0,0,0,21097,2057998,20180624,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEF,left,-0.0013,False
D. Ospina,Colombia,,0,0,0,0,25662,2057998,20180624,19,17,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,GKP,,,True
K. Grosicki,Poland,33.0,0,0,0,0,33032,2057998,20180624,6,5,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,2,MID,left,-0.0068,False
C. Bacca,Colombia,12.0,0,0,0,0,37831,2057998,20180624,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FWD,central,0.0014,False
J. Rodríguez,Colombia,90.0,1,0,0,2,70096,2057998,20180624,64,56,1,0,3,1,0,0,2,0,0,2,1,0,0,0,0,2,MID,central,0.0763,True
S. Arias,Colombia,90.0,1,0,0,0,70136,2057998,20180624,48,44,1,0,1,0,0,0,4,0,2,3,10,5,0,0,8,0,DEF,right,0.007,True
J. Quintero,Colombia,73.0,2,0,0,1,91019,2057998,20180624,58,49,0,0,5,1,0,0,2,0,0,2,0,0,0,0,1,3,MID,central,0.0396,True
A. Uribe,Colombia,58.0,1,0,0,0,91502,2057998,20180624,34,30,2,1,0,1,0,0,3,0,0,0,3,1,0,0,0,0,MID,central,0.0165,False
J. Mojica,Colombia,90.0,0,0,0,0,91702,2057998,20180624,37,24,1,0,0,0,0,0,5,0,1,8,7,4,0,0,7,0,DEF,left,-0.0114,True
M. Rybus,Poland,90.0,0,0,0,0,99391,2057998,20180624,31,25,0,0,0,0,0,0,11,0,3,1,6,3,0,0,3,1,DEF,left,0.0119,True
B. Bereszyński,Poland,72.0,0,0,0,0,99833,2057998,20180624,15,12,0,0,0,0,1,0,3,0,1,2,5,2,0,0,1,0,DEF,right,0.001,True
P. Zieliński,Poland,90.0,2,0,0,0,99902,2057998,20180624,40,33,0,2,2,0,0,0,1,0,0,1,1,1,0,0,2,3,MID,right,-0.0081,True
J. Góralski,Poland,90.0,0,0,0,0,100140,2057998,20180624,36,30,7,1,0,0,0,0,5,0,1,0,3,1,0,0,0,0,MID,central,-0.0013,True
J. Bednarek,Poland,90.0,0,0,0,0,240032,2057998,20180624,54,49,0,0,0,0,0,0,12,0,7,0,1,1,0,0,0,0,DEF,right,0.0082,True
D. Kownacki,Poland,57.0,0,0,0,0,240042,2057998,20180624,16,10,0,0,0,0,0,0,0,0,0,1,11,5,0,0,1,1,FWD,left,-0.0055,True
W. Barrios,Colombia,90.0,0,0,0,0,246928,2057998,20180624,51,43,1,0,3,0,0,0,3,0,3,0,6,2,0,0,0,0,MID,central,0.0057,True
J. Lerma,Colombia,17.0,1,0,0,0,255738,2057998,20180624,11,7,0,0,1,0,0,0,0,0,0,0,4,2,0,0,0,0,MID,central,-0.0009,False
Y. Mina,Colombia,90.0,1,1,0,0,256634,2057998,20180624,36,31,1,0,2,1,0,0,7,0,4,0,6,1,0,0,0,0,DEF,right,0.0363,True
D. Sánchez,Colombia,90.0,0,0,0,0,257762,2057998,20180624,38,31,0,0,0,0,0,0,6,0,2,0,7,2,0,0,0,0,DEF,left,0.0014,True
M. Yoshida,Japan,90.0,0,0,0,0,703,2057999,20180624,63,52,0,0,0,0,0,0,7,0,6,0,9,5,0,0,0,0,DEF,right,0.0126,True
T. Usami,Japan,3.0,0,0,0,0,14730,2057999,20180624,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,FWD,left,0.0046,False
S. Okazaki,Japan,15.0,0,0,0,0,14763,2057999,20180624,4,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,FWD,central,-0.0011,False
S. Kagawa,Japan,72.0,0,0,0,0,14816,2057999,20180624,37,33,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,MID,central,0.0032,True
T. Inui,Japan,87.0,2,1,0,1,14836,2057999,20180624,26,24,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,1,MID,left,0.0528,True
M. Hasebe,Japan,90.0,1,0,0,0,14929,2057999,20180624,67,56,0,0,0,0,0,0,3,0,0,0,3,1,0,0,0,0,MID,central,-0.0057,True
M. Diouf,Senegal,,1,0,0,0,15054,2057999,20180624,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,FWD,,,False
Y. Nagatomo,Japan,90.0,0,0,0,1,20517,2057999,20180624,27,23,1,0,0,0,0,0,4,0,5,2,2,0,0,0,9,0,DEF,left,0.048,True
I. Gueye,Senegal,90.0,0,0,0,0,25706,2057999,20180624,39,33,1,1,1,0,0,0,2,0,3,1,4,3,0,0,0,0,MID,central,0.0085,True
K. Koulibaly,Senegal,90.0,0,0,0,0,25726,2057999,20180624,34,29,0,0,0,0,0,0,1,0,1,0,3,3,0,0,0,0,DEF,left,0.0085,True
S. Mané,Senegal,90.0,1,1,0,0,25747,2057999,20180624,25,18,0,0,1,1,0,0,4,0,0,1,5,2,0,0,1,0,FWD,left,-0.0073,True
M. Niang,Senegal,86.0,4,0,0,1,25898,2057999,20180624,18,15,0,1,0,4,0,0,3,0,0,2,12,2,0,0,0,4,FWD,right,0.109,True
S. Sané,Senegal,90.0,0,0,0,0,26115,2057999,20180624,36,30,0,0,0,0,0,0,9,0,3,1,12,9,0,0,0,0,DEF,right,0.0144,True
C. N'Doye,Senegal,9.0,1,0,0,0,27412,2057999,20180624,4,4,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,MID,left,-0.0031,False
Y. Sabaly,Senegal,90.0,2,0,0,0,28529,2057999,20180624,28,20,1,0,0,2,0,0,1,0,1,5,6,0,0,0,8,0,DEF,left,-0.0131,True
A. N'Diaye,Senegal,65.0,0,0,0,0,32793,2057999,20180624,16,15,0,1,0,0,0,0,2,0,0,0,2,2,0,0,0,0,MID,central,0.0059,True
C. Kouyaté,Senegal,25.0,0,0,0,0,37725,2057999,20180624,11,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,MID,central,0.0006,False
E. Kawashima,Japan,,0,0,2,0,37896,2057999,20180624,18,16,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,GKP,,,True
G. Haraguchi,Japan,75.0,1,0,0,0,94650,2057999,20180624,20,16,0,0,0,1,0,0,4,0,3,1,2,0,0,0,0,0,MID,right,0.0025,True
H. Sakai,Japan,90.0,0,0,0,0,94695,2057999,20180624,28,24,2,0,0,0,0,0,3,0,4,1,9,6,0,0,5,0,DEF,right,0.004,True
G. Shōji,Japan,90.0,0,0,0,0,94814,2057999,20180624,58,56,0,0,1,0,0,0,1,0,3,0,11,7,0,0,1,0,DEF,left,0.0162,True
G. Shibasaki,Japan,90.0,0,0,0,0,94828,2057999,20180624,46,36,1,0,0,0,1,0,5,0,3,3,3,0,0,0,1,0,MID,central,-0.0164,True
Y. Ōsako,Japan,90.0,2,0,0,0,94831,2057999,20180624,22,18,0,0,1,3,1,0,0,0,0,2,6,2,0,0,0,0,FWD,central,0.0183,True
K. Honda,Japan,18.0,1,1,0,0,101592,2057999,20180624,7,6,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,1,MID,right,0.0272,False
K. N'Diaye,Senegal,,0,0,2,0,133897,2057999,20180624,21,14,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,GKP,,,True
B. N'Diaye,Senegal,81.0,1,0,0,0,207164,2057999,20180624,21,15,0,0,0,1,1,0,3,0,0,1,2,1,0,0,0,1,MID,central,-0.0075,True
M. Wagué,Senegal,90.0,1,1,0,0,375348,2057999,20180624,44,36,0,0,0,1,2,0,7,0,0,7,1,0,0,0,12,0,DEF,right,-0.0091,True
I. Sarr,Senegal,90.0,1,0,0,0,448079,2057999,20180624,23,19,0,2,0,1,0,0,2,0,2,4,4,3,0,0,1,0,MID,right,0.0174,True
M. Yoshida,Japan,90.0,1,0,0,0,703,2058000,20180628,82,80,0,0,0,1,0,0,9,0,2,0,3,3,0,0,0,0,DEF,right,0.0183,True
Ł. Fabiański,Poland,,0,0,0,0,7847,2058000,20180628,19,18,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,GKP,,,True
T. Usami,Japan,65.0,3,0,0,0,14730,2058000,20180628,36,26,0,2,5,1,0,0,4,0,2,4,0,0,0,0,0,1,FWD,left,0.0089,True
G. Sakai,Japan,90.0,1,0,0,0,14749,2058000,20180628,16,14,0,0,1,1,0,0,1,0,0,1,2,0,0,0,1,0,DEF,right,0.0072,True
S. Okazaki,Japan,47.0,1,0,0,0,14763,2058000,20180628,10,6,0,0,3,1,0,0,3,0,1,0,4,3,0,0,0,0,FWD,central,0.0029,True
R. Lewandowski,Poland,90.0,2,0,0,0,14817,2058000,20180628,20,19,0,2,5,1,0,0,2,0,1,0,4,1,0,0,0,0,FWD,central,0.0064,True
T. Inui,Japan,25.0,0,0,0,0,14836,2058000,20180628,32,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,MID,left,0.0017,False
